FSO_Att,RFL_Att,AbsoluteHumidity,AbsoluteHumidityMax,AbsoluteHumidityMin,Distance,Frequency,Particulate,ParticulateMax,ParticulateMin,RainIntensity,RainIntensityMax,RainIntensityMin,RelativeHumidity,SYNOPCode,Temperature,TemperatureDifference,TemperatureMax,TemperatureMin,Time,Visibility,VisibilityMax,VisibilityMin,WindDirection,WindSpeed,WindSpeedMax,WindSpeedMin
2.864747601,11.1041218192911,4.344001716,4.66350738520027,4.1375334112759,2015.179763,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,60.1335705162802,0,5.927768095,-0.7,5.97639667411247,5.49324577528585,3,54030.01327,55390.0636061811,51904.6464452713,61.9394797749321,1.232407932,1.831879652,1.1972042160125
2.423129594,11.2964726820274,5.216489808,5.4520274706273,5.1319724878827,2015.207564,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,75.2552903650993,0,5.299755966,-0.2,5.33216912776223,5.03979299017777,19,7845.846902,8607.65679286105,7297.23520438044,81.3020061863217,0.0,0.475576816,0.0
2.220327394,13.237316875878,11.56595515,12.0777794194975,11.1070895302908,2013.589273,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,85.7712701883826,0,15.83572186,-0.28,16.7815539521913,15.1074937412103,18,47973.80654,50076.1093501122,45212.3748065585,55.4946539248906,0.980717955,3.030216001,0.89324102814488
2.715061163,13.0423870250478,12.02704274,12.2461240911885,11.8648742067597,2018.755095,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,62.6804958197526,0,21.80289297,-1.93,23.862527598707,20.8623386393704,16,56851.10357,59490.3404409388,51486.7362334777,91.155700902522,2.558558751,4.641690215,2.32727882581918
7.861313287,9.02838920352148,10.27052777,10.6782850243706,10.1464885936576,2956.967664,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,35.3421891623626,0,29.19902363,0.26,31.755351388247,28.8535399498549,5,74151.81167,80917.322767487,68664.7190800493,158.021992498808,0.778227156,1.825917533,0.715293067222091
3.159103307,13.1521030133435,7.205750214,7.55875548581839,7.18389641717764,2018.828955,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,47.5116853588529,0,17.79288112,0.67,19.2840914801136,17.7387905994652,8,75001.51397,77595.2932777442,70446.6292945903,90.4363859216302,0.570990761,1.598564795,0.560306980935392
7.69879928,12.0415723855661,5.233154802,5.72055068321347,5.16664271226445,4821.435217,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,83.0321682904722,0,3.86481035,-0.4,4.02045361005495,3.59490135037235,0,74998.63888,77166.9440594211,74342.7703015085,86.4149153042016,0.433378198,0.585524793,0.414272643071685
10.7644465,11.0573989469199,3.378176929,3.40369853216917,3.23133440672904,4823.629658,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,65.3435262466125,0,0.931246526,-0.065,0.934738708014712,0.887833366952811,18,35102.95907,37802.0016925517,32691.6576183074,94.3122118121737,0.505034307,0.688795819,0.487811201164158
10.28376464,11.7689215256074,4.599683132,5.02419672077191,4.15840219528111,4824.620926,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,91.0002802285432,0,0.601819631,-0.465,0.655244870746491,0.549989471024268,19,5579.491944,6066.70701241203,5168.7497348631,90.3995299928965,1.067093328,1.422932263,0.961778718047014
5.146998439,12.4612018498906,5.546632115,5.88294251262846,5.43681704472031,4820.786571,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,84.8091238020145,0,4.420782781,0.453,4.84183038758226,4.06090214078401,18,42601.21183,43833.6394277866,39107.1043685108,90.5844740884652,1.096817006,4.252106781,0.999093379976273
3.135759725,12.8177510425408,8.861126417,9.23195621014182,8.68512425534014,2019.750214,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,49.5190201205397,0,20.59983513,0.5,21.8050280256204,19.4149475864538,15,74999.84392,75991.4105938569,74939.125822248,87.24128709888,2.812512677,3.56468587,2.78712406060054
6.454495584,11.5810876509754,18.84893687,19.9478622726435,17.4035805429293,2962.718985,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,70.1394665975838,0,27.77270569,-0.02,29.9701184179283,26.6693842989912,6,24479.06811,25018.9291904747,23101.8924855702,87.3840463547773,0.446980389,1.473329277,0.436176340713508
5.820773788,12.7906493591063,5.41011805,5.86931945230557,5.14919424428813,4820.171395,73500000000,5.039579925,5.39965343994876,4.73917869597767,0.0,0.0,0.0,84.8390865511364,0,4.040758002,0.15,4.27106124222221,3.88115749774266,19,60871.78473,64620.3857390057,58520.3227895831,84.8789048212687,0.0,0.968898155,0.0
9.838716503,11.1055485050195,3.888898796,4.0552343994516,3.77683766178946,4826.304913,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,88.1630332644263,0,-1.368166861,0.1,-1.26755106981322,-1.48098197984692,3,7872.599428,7952.12668641594,7569.1423971271,90.6261775076229,0.732631679,1.094725654,0.689544438754607
3.276862285,11.4883638031831,3.791261223,4.08811301178879,3.62046551275773,2013.789962,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,46.3327816290334,0,7.843235426,1.945,8.02706457921515,7.4280614879191,8,18325.059,20048.9658378666,16709.7272002045,87.7792412133472,0.091946304,0.363621126,0.0851404031972919
1.995064564,12.1046943073029,6.018544661,6.20790033375123,5.80208250092449,4824.931315,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,75.867121584951,0,7.364130384,0.3,7.76675579731286,7.35436264079853,11,74996.19683,79969.2988881695,72557.8634565926,124.853199356295,0.145728873,5.4613806,0.139746884834105
4.482935365,12.166485991551,5.270233414,5.55601438921339,5.13557042642791,4825.75563,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,75.6766427995619,0,5.370571542,0.1,5.86519606715684,5.34762684566688,0,68697.25105,73709.0935252403,65280.7490378399,92.4350365741783,0.433422992,4.028982172,0.401718829392571
1.184236201,11.8856569279791,6.461453343,6.76830443755753,6.45787019755515,4824.45028,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,62.8904641867106,0,11.42110818,-0.06,11.8524218673156,11.1442450270391,14,75000.18948,76375.7624575431,71681.7004878389,91.0970435113755,2.094496582,4.763735307,1.9688608933032
6.81110884,9.64714205008144,16.45607183,17.9003590267245,14.9939218113682,2962.40619,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,99.7588142691422,0,19.21116948,-0.18,19.8847489136216,19.2049115517477,19,35589.69912,35609.1214015215,34609.8669083421,120.774685471401,0.043067827,0.069391611,0.0394195525454238
3.629687211,11.7970727887888,5.528223614,5.58202716695647,5.05777129412558,2012.254772,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,37.2370085068004,0,17.43522812,0.86,17.8074699533134,16.7120352636508,12,28471.85167,28772.8390433772,27532.7997074089,100.307490926664,0.588407919,1.653418996,0.532050014998999
7.28146415,12.4432806406759,4.942655818,5.01353104893937,4.68827085021519,4826.882303,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,86.9086210841539,0,2.334444841,-0.738,2.45204482390977,2.14465854033001,5,43622.56578,46908.6525693239,42228.9798932903,58.7571495320757,0.0,0.724985773,0.0
11.74992405,11.2315317132357,3.825551374,3.89647233558424,3.6072715811423,4820.697508,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,74.8802122543718,0,0.75782461,-0.662,0.789776832123125,0.705963416652545,1,75002.15806,78794.0104927606,72516.2661312957,88.2178809430406,0.0238355,0.032531384,0.0218380797949554
6.979111244,5.87247586892114,16.24804078,16.3841027277807,16.1399827841895,2962.231996,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,85.222516925385,0,21.69208552,-0.03,21.7302440194943,20.7421555117104,15,49482.94366,51065.2222326069,47262.2941327483,202.391240312253,0.049956627,0.54104083,0.0476947890468754
5.272092925,11.8418263578712,5.005204767,5.26074812273908,4.79053782282216,4821.726296,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,82.2252576005398,0,3.344698179,-0.02,3.49865998563338,3.15948741710734,15,31543.48245,33839.1592084089,30208.8256281433,103.746227788734,1.158426819,1.775275678,1.08813767258723
9.149090219,12.7215461936598,4.901819257,5.23073610262725,4.77271284760265,4823.612169,83500000000,14.71206237,16.0205909224855,14.5253033993541,0.0,0.0,0.0,93.8564252548659,0,1.079985525,0.4,1.15164344375233,1.04701488981044,8,35500.78011,38945.9320893452,32039.6119409942,68.0928185184523,0.0,0.777469328,0.0
9.290150238,12.4370784651598,4.771501019,4.96755940319106,4.33461591528054,4818.965298,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,87.5660374872029,0,1.702984255,-0.3,1.78221716014448,1.55555392960913,1,27660.78275,29458.1660297831,26081.0449579873,88.3284015070068,1.226047805,2.777331467,1.18567282627019
3.530937152,10.1284395707707,20.17042987,20.3911648340973,19.3423426839576,2964.554155,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,63.9236558422976,0,30.71687633,3.52,32.1307230592496,28.1541169046838,1,73651.32981,78034.4703975695,67678.8100255801,96.426654007623,0.890496669,2.303085877,0.837551954341155
8.142239046,5.62675819677461,14.07615118,14.3443861863081,13.1985009721651,2962.766948,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,89.514737961799,0,18.40147495,-0.5,19.1665300376475,18.3514411182966,13,49923.40731,51887.0197375882,49302.959975092,46.7087468916454,0.117038729,0.678386318,0.110431098536877
13.61765425,11.2598178515061,3.882134783,3.9532587655273,3.66502473714288,4822.645452,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,73.3976523421293,0,1.265439684,1.224,1.26646375165166,1.24115246813736,12,15208.51494,16239.2796792494,14297.3350776974,139.064203101436,0.011196572,0.022130367,0.0106287639497096
3.702361032,11.534678571643,4.584189784,4.93542666333059,4.31039893591352,2017.509586,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,73.7840586003949,0,3.650398801,1.86,3.68609968770377,3.35095197502387,6,16367.66449,16945.5565448169,14783.1937597167,91.2186617159556,0.03654231,0.313513485,0.0333818658844096
1.444238434,11.887161281571,6.379389408,6.79550288078485,5.81138688051098,4824.016437,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,67.4573673612267,0,10.106153,-0.52,10.6088814423699,9.16394062214201,13,74999.93689,82362.2364025602,70731.1323603668,76.4307164733192,1.022799184,1.800469311,0.926670091090714
6.609693007,11.6147582861064,4.26013391,4.66472176738131,4.1229409720742,4823.516662,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,68.0664871204186,0,3.760360108,-0.2,3.95066336095267,3.7454583998288,4,69645.23664,75992.8892741905,69059.9373203699,107.019306876133,0.0,2.498127461,0.0
6.145315413,6.63289597302986,16.10083646,16.7256217552667,15.7030739964813,2957.480637,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,72.1267906787492,0,24.45097198,-0.12,26.5400638533469,22.2938160843696,17,69883.48241,75625.7800056106,63680.5336384588,87.6772203190644,0.499942813,1.454931385,0.482390915536549
5.470149622,5.09209924190026,11.24947978,11.3540790355211,10.2975624227262,2961.612501,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,58.202709438753,0,21.92908458,-0.07,22.9334029336828,21.6093705072527,8,74997.93122,78534.3323569483,70583.1304767121,23.3482010804509,0.792084039,1.831429662,0.720088967338392
12.04579903,11.3780290779036,3.111063782,3.24667222499991,2.94356439962141,4820.54551,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,50.5824107455284,0,3.499208302,-0.9,3.64741989949127,3.39610028038632,6,37627.66515,38533.8894896494,34546.8495905755,94.8482817307403,0.327873509,0.481998033,0.317739058750047
2.785820349,11.4830857636317,2.862926279,2.91050895334436,2.84166887529094,2013.676262,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,37.518142500441,0,6.766219279,0.0,6.99938494485514,6.11547733696123,9,54603.41858,59251.1732000517,52034.8607270975,114.371508912085,0.448952052,0.985059549,0.440875976101293
3.316903102,12.1001787862524,6.930287906,7.18474931152422,6.69946010801841,2013.908511,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,82.1513452709044,0,8.316487986,0.07,8.40575892564585,8.19919720003233,0,5955.92629,6025.52319273926,5376.5734727515,101.318698494779,1.154241026,1.825229406,1.10601124266431
2.94031681,11.6565499523743,4.712585314,5.03332801438666,4.55208489462251,2018.997263,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,69.1031151681931,0,5.052702167,-0.4,5.53573895618689,4.92596719944774,5,30377.12192,31620.5699055778,28852.4283720012,93.9860638922851,3.078629441,3.234217612,3.00622626362138
3.57949227,11.7389771667184,5.598568609,6.13580761276759,5.40505426143329,2018.462359,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,38.6987702243033,0,17.00317267,-0.56,17.118650502758,16.7137594384625,13,31506.61647,32861.3895534856,30969.7492576325,88.5537768776443,0.088564984,0.364332701,0.0838784878892769
2.357703315,12.4447687825322,7.309602071,7.41185095035071,7.14570396431103,2014.009739,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,33.8643987938064,0,23.85797225,0.55,24.2050401792181,22.6420447524981,18,74995.41465,77227.7959804851,67752.673640167,97.3595750516203,0.023199083,0.057740926,0.0215466784071816
3.878640859,12.1473385359189,4.873128176,5.14817507203792,4.39486068874441,2016.311582,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,33.6013360422735,0,17.04432755,-1.83,18.3277332991695,16.9913475014355,9,39896.01883,41194.8963781155,37890.5174838376,91.3151111751739,0.628490549,0.98194892,0.592435266651411
4.199569976,10.8309170808709,4.345663433,4.54257153351387,4.25488283943771,2017.532159,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,71.1136736825308,0,3.402670199,1.49,3.57999244182205,3.08231582944827,10,11647.60378,11735.6120842205,10781.6636734013,91.099290939878,0.243561307,0.405324642,0.226471085017567
10.43113965,3.0730320356448,8.908945298,9.1233676634899,8.07375841004342,2956.077962,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,83.1095724605839,0,12.09982372,-0.36,13.001322856999,12.0168394634845,13,59815.52551,61107.6751059093,58518.3539154826,26.7710253857771,0.062573835,0.107613916,0.0588222097749062
3.778720243,12.6890069902403,9.633763267,10.4105921264096,8.78625270494122,2020.866739,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,51.2877888587355,0,21.43476173,-0.95,22.3021357541586,20.5560053574403,14,63107.32854,68658.6779932359,62154.1551949922,90.2427009453584,0.910015707,1.46790019,0.890628778067715
2.403695214,11.5206883955729,2.675282754,2.81877791707431,2.56351848553378,2018.488945,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,27.930003223074,0,10.30794988,0.7,10.5393400704982,9.44889835462226,7,75003.49026,78558.1476304751,71407.9039315788,46.9528849416072,0.571543879,2.59834241,0.533886753645737
2.728036862,11.4292311551303,6.037571813,6.56943728701597,5.6375621985429,2015.816567,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,89.0915349930168,0,4.957371542,0.1,5.2923900300051,4.79291485541793,4,4628.054667,5061.4210858865,4371.64396890925,90.9661899013437,0.843892378,1.187304738,0.794916571065277
7.127652691,11.2418590935801,4.064107888,4.37286500801483,3.65781526508861,4827.146324,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,63.5735926815859,0,4.078018791,0.523,4.18249709743277,3.75411628834418,12,24359.73976,26596.5984793806,22480.5698138022,110.412696435042,0.537402863,1.411956818,0.500030633278783
2.9842199,11.1200860272008,4.764359292,5.07832058866825,4.66680329505434,2015.386208,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,59.2859967592096,0,7.563785756,1.542,7.61781669671774,6.9433207623855,11,11267.577,11574.1823789833,11069.3876314658,41.0692572515588,0.005429518,0.019986866,0.0051373194482792
5.473514139,11.8841387642026,4.987195769,5.19610889049809,4.50894965533796,4819.628446,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,81.3320049723842,0,3.45398269,0.305,3.45723672332738,3.38621626464552,9,38648.71282,41556.4980221241,37028.8444794645,90.577235284407,0.910476791,1.873871395,0.836561586036871
5.600295836,11.7933636371969,3.844568068,3.94619760334801,3.77085975199701,4821.47233,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,59.8095240095362,0,4.160647774,0.292,4.42795147696268,3.89886020570944,11,75002.24089,81681.125723251,68676.7607411412,111.798280523924,1.750959505,3.449278476,1.62455985346081
3.335941351,12.2219191153748,5.243883911,5.45505514687251,4.86173622223191,4825.364253,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,58.5631795308457,0,9.247208492,1.02,9.36183635940925,9.18383876280685,10,75001.87356,76616.6194749325,69992.9382368192,82.5085980423691,2.638315622,7.628196463,2.57059329401824
6.218139713,11.7453504630014,4.103974007,4.28191618144646,3.94258810717604,4820.721965,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,59.4909085317006,0,5.226864124,0.225,5.42662007899001,4.87097352812264,14,74996.11541,76445.327020137,70352.9706824399,92.0330939574006,2.801915127,10.00095576,2.70704836825023
4.824007069,11.9439058247718,5.533596733,5.95932934921528,5.30191769905696,4823.661434,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,76.8468341617702,0,5.878918407,-0.093,6.05019770878224,5.6327006597893,16,27710.82476,28263.8258942103,27309.0214080581,91.6073042587687,0.981572242,1.368735016,0.968056389007964
6.331205718,11.8449606233215,4.990675731,5.19089998496426,4.86764096558426,4821.321901,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,82.9516033875037,0,3.170162933,-0.1,3.27120037201815,3.14823399140851,16,38117.19821,40367.4326104492,35208.8359462099,96.6832255115058,1.317983314,2.066526336,1.28976816764935
2.519219073,11.0535272726268,3.373390094,3.64728662820829,3.13959342509256,2017.423187,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,35.9494101575779,0,9.983580381,-0.88,10.8819946214901,9.28360782006952,16,30854.48206,31503.1415263831,28960.0195279237,86.4458465231192,4.13168121,4.61338123,4.00065337315323
3.664947305,12.1474582773525,5.97951483,6.45547510187707,5.40117959554889,4823.680508,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,91.3073303565577,0,4.440672787,0.085,4.68709537570618,4.32081535926211,16,10494.85578,11041.7827369961,10046.4259582326,50.4133093519092,0.0,0.191830628,0.0
2.316889283,12.3650443249355,7.446372765,7.47079881033468,7.11220831487212,2017.934511,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,63.4455312805859,0,13.5622043,0.72,14.4432371680794,12.8358373634903,4,74996.37183,78447.8324895494,69155.0932181488,86.248588568435,0.157122443,0.310661135,0.151716029412899
4.027334414,11.2955023730084,6.014966713,6.52456838669719,5.67987769351028,2014.084915,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,86.7968815422064,0,5.295835956,0.405,5.55481694269377,4.78142686898489,5,3357.604176,3393.98539408997,3336.42138844993,31.508224898134,1.431202234,1.712808859,1.38447971034945
5.703282593,7.76983586085048,18.82782139,20.1147165161138,17.2270093473378,2957.100881,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,84.8796462740554,0,24.33886406,-0.08,25.4815172654259,23.3696966977932,9,44610.43383,46043.6260489767,40153.2052923142,87.7410172067553,0.112724941,0.222079575,0.104639694553709
7.260321156,6.43623547171517,15.4206854,15.5440721408025,14.5663981673435,2958.758677,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,76.2569748415969,0,22.7152702,0.14,23.5741859901399,21.9800727744097,3,28635.31459,29468.9347843557,28033.233705181,103.880134278754,0.854405555,2.282566843,0.79545767656097
3.436026914,11.3056255301724,6.040839346,6.37693902360502,5.73816036225365,2021.909097,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,87.2036200249608,0,5.290025953,-0.1,5.73079412375737,4.98355668521834,18,18974.50884,20404.3267485208,17262.623442139,95.3567361939,2.60778757,3.432947912,2.43448399396999
18.51672625,11.0762941932085,3.539680637,3.80503349799196,3.46865216967006,4826.942924,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,95.4916404728188,0,-3.837195455,-0.365,-3.59695831393978,-4.18402016708939,6,4133.296627,4503.15636222193,3982.41996202907,133.397750226201,1.827915819,3.817429124,1.672126852796
11.74626325,11.1310299514118,3.649451724,3.76671752420783,3.52315412170737,4822.974509,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,70.5263513671483,0,0.94459748,0.0,0.959126886772368,0.907275599856516,4,54973.30965,55624.6834946958,53172.9302309354,99.2225752520267,1.38418929,2.538235316,1.30882868523993
9.147512769,12.2160100388946,4.193762222,4.24127577478013,3.82353074558765,4824.142073,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,81.6408527788754,0,0.837533116,0.1,0.843643576036271,0.824995751550003,4,75004.707,81648.5202527467,69571.7394279812,85.4499577195309,1.55191764,5.471004356,1.53457983903129
3.290719673,10.7793998042747,1.31775485,1.40119577235048,1.24456382430798,2014.589413,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,10.257006399995,0,15.0382326,-1.35,16.1867833305438,13.7484133348557,9,75001.58143,80653.4668443384,68167.10088263,140.153866783398,2.426776907,9.424588709,2.38099813208037
4.215512481,11.4892941401475,4.206848939,4.29632452816669,3.95172581505352,4821.265962,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,74.4552501460212,0,2.237837248,-0.2,2.44582989855471,2.14122678947284,17,32247.33294,34118.4100848901,29165.2467372681,121.778036093165,0.0,0.0,0.0
7.680296841,7.95718545232162,18.38153381,19.7077463230896,18.1092198376778,2955.153891,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,72.4243962983358,0,26.74011636,-0.64,27.836792104461,26.6817071601785,3,45559.32558,47355.4500421083,43665.2957014969,90.1161585720108,1.329390816,3.776722424,1.22604431491073
2.422512676,12.4411470692946,6.358613072,6.41541763133813,6.32759207479571,2019.031427,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,30.2377165634594,0,23.39941744,0.3,23.5987189124589,21.1478008727338,19,74998.30924,75296.6182714483,71017.3237120356,90.666498391701,1.72689847,2.899437263,1.62984375391597
2.310716211,14.0968008588454,13.37669451,13.5332641904977,12.4523631071992,2021.622152,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,96.0267921528695,0,16.37401356,-0.28,17.6530286299211,15.8597827182207,1,7050.501483,7398.88699765751,6671.22560508418,50.2287118906781,0.531742592,0.625823672,0.527977234376267
7.336085447,11.0826895675073,3.646189002,3.76581362745828,3.57346529070054,4824.320361,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,67.5605280618276,0,1.561599629,-0.4,1.59939600878909,1.48983147845517,17,74996.4947,82447.5564749275,72793.7535005751,94.7465998122266,2.126020909,4.622983013,2.06387550113522
6.561843589,11.8725709891344,4.202703045,4.34366038314743,4.13970366348288,4826.849734,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,75.0748662538415,0,2.100773522,0.3,2.29706541644058,2.08171094230743,3,74996.8505,76415.2065077011,69062.6685733912,63.9334253585614,0.704705263,1.531885324,0.634766761742816
2.483185878,14.2248995386,12.51954622,13.022980868791,11.3421162764821,2020.078613,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,93.978504592585,0,15.63499323,-0.76,16.0697284423393,15.2862428781436,2,13744.49999,14225.2053755561,13211.7740444154,56.7848944840309,0.200480009,0.250154163,0.182587688801091
2.219247996,11.9182382637955,3.570208633,3.6661323141455,3.55326478769583,2016.055913,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,32.6987163452563,0,12.39514379,-0.72,13.2083506515618,11.3138821869274,15,60981.08492,64123.9930492155,55169.4074418091,45.1794781600039,0.75779426,1.782464741,0.714112606530073
4.329874345,12.0939080782532,5.73282654,5.83682755188693,5.55494633317054,4819.731344,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,78.5596504631724,0,6.082235135,0.7,6.22843908480977,5.62432073021906,10,74998.48234,78162.3719110855,71456.7772300209,63.3352762681833,0.400505525,0.641354199,0.360584824014384
8.569851697,11.1428527533699,3.830053881,4.10793848875135,3.66552054953149,4826.797125,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,82.6305519543642,0,-0.655047424,0.0,-0.604117791628241,-0.658591077660294,18,9858.675279,10826.6396183978,9046.92031485607,50.4118845640923,0.618645608,1.525718524,0.582173465704706
7.465163986,5.77132205061017,14.17585034,15.5328862619832,14.002519627234,2962.217181,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,81.1793910559913,0,20.18121533,-1.2,22.1638331680483,18.398811131869,9,60619.73308,62739.8810234867,55346.4697523284,85.4630217058714,0.089325252,0.276936954,0.0849649595849722
3.343669159,11.9669427535073,6.082848126,6.65433151256474,5.9058617955718,4819.251602,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,77.7376747275513,0,7.152459455,-0.2,7.44696834269708,7.12582091068845,13,75000.84742,81374.3085442444,67796.3864514323,102.310041589851,1.820080672,2.92325203,1.74934820352782
2.536624021,10.5686121320954,3.297884907,3.45466244272361,3.28432189833178,2017.176364,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,24.113104126666,0,16.0696696,1.02,16.1495533882008,14.631234138085,9,74998.59849,76445.8240717247,68977.4948475011,79.3331622112237,1.391398743,1.754258365,1.35997323000766
5.308741266,11.8535417488648,4.726033436,4.9630579034643,4.64014388436775,4826.700916,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,70.2892064618858,0,4.838381875,-0.2,4.92319039482602,4.4498997560094,18,26007.20472,28487.8798894643,24244.491162736,95.8497528671044,1.457563644,2.560332838,1.44011163666661
8.10165965,5.05535468825068,13.58270659,14.663401852165,12.6896656613138,2955.880706,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,92.3784973829616,0,17.27365857,-0.61,17.7806969657459,16.5993258354499,13,51452.17234,51479.1473413824,48653.6439729934,81.0332720018845,0.0,0.049436053,0.0
3.117109766,12.1014916785831,4.925214503,5.29600858218798,4.65417295277703,4819.245854,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,65.7032329329822,0,6.493199951,-0.3,7.01748687260724,5.93670478404534,19,47252.61073,47372.0443564412,46181.9064061995,88.7461509723725,0.0,1.500984685,0.0
15.45198437,12.0004338351369,4.055939424,4.40913871109687,3.97944131280371,4827.471765,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,99.4914056806718,0,-2.49355032,0.515,-2.37465701430661,-2.51446589161366,10,5818.050828,5954.78627576622,5609.76154871687,84.8887169999897,0.532815511,0.995336141,0.510684768651293
4.75416205,11.7408512575834,4.370798613,4.74023332686537,4.00085936301472,4825.292674,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,30.3303989106093,0,16.93801107,0.38,17.4273895069699,15.5214553340248,13,60348.57186,66211.3788180269,60022.0170959838,85.4011907967388,0.02581277,0.41032186,0.0236164012790803
4.8017138,12.2373338957503,5.08959097,5.26561079880985,5.03476372781259,4823.758827,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,77.1756040561364,0,4.546245495,0.8,4.62004232736881,4.5325116356714,12,74997.60016,80427.4537901577,72852.5740119445,104.090073740713,0.010913539,0.030251972,0.0109068364494104
3.993482853,11.2755897944408,5.34420549,5.85492510805134,4.88011659627711,2014.996303,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,89.4466529705143,0,3.066719636,-0.5,3.37186282558819,2.78242230788546,1,6193.125092,6415.3340811809,5686.91704789829,125.315985550573,0.318874146,0.595220879,0.316785299013956
3.431194629,12.1540847762225,6.11639867,6.47156710934682,5.59842890203088,4823.823858,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,92.1237096684862,0,4.647706204,0.1,4.75535631273264,4.21082836534236,17,11384.05253,12340.9479844443,10605.8105928911,89.0659750197772,0.0,0.738322043,0.0
